EUROSYS_ITEM,Item,Time,Value
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2000-12-22,259051
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2000-12-29,268648
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-01-05,248106
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-01-12,241060
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-01-19,241137
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-01-26,255203
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-02-02,238202
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-02-09,234240
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-02-16,215455
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-02-23,273967
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-03-02,237017
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-03-09,225058
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-03-16,249571
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-03-23,241408
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-03-30,244282
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-04-06,227143
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-04-13,211297
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-04-20,256277
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-04-27,236228
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-05-04,217129
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-05-11,218172
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-05-18,210191
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2001-05-25,221196
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-02-15,186017
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-02-22,169730
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-03-01,183030
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-03-08,178014
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-03-15,168094
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-03-22,170646
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-03-29,192716
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-04-05,178008
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-04-12,163109
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-04-19,157009
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-04-26,169028
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-05-03,169031
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-05-10,174946
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-05-17,169022
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-05-24,173028
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-05-31,178381
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-06-07,173309
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-06-14,167022
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2002-06-21,175937
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-03-14,270123
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-03-21,234917
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-03-28,232049
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-04-04,220040
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-04-11,217097
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-04-18,223000
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-04-25,247011
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-05-02,207989
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-05-09,211999
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-05-16,218054
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-05-23,238095
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-05-30,247352
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-06-06,223508
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-06-13,246854
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-06-20,237979
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-06-27,257883
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-07-04,251103
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2003-07-11,245051
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-04-02,293004
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-04-09,293528
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-04-16,280507
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-04-23,286034
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-04-30,295059
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-05-07,286132
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-05-14,282000
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-05-21,298622
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-05-28,308166
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-06-04,311147
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-06-11,308588
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-06-18,307006
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-06-25,335169
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-07-02,331002
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-07-09,328013
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-07-16,317516
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-07-23,334502
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2004-07-30,333003
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-04-22,372004
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-04-29,370512
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-05-06,363206
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-05-13,357527
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-05-20,362506
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-05-27,361203
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-06-03,371994
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-06-10,369048
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-06-17,373581
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-06-24,400069
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-07-01,398187
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-07-08,397509
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-07-15,388514
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-07-22,398513
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-07-29,407007
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-08-05,404001
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-08-12,398004
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-08-19,393030
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2005-08-26,400031
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-05-19,403291
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-05-26,411510
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-06-02,410505
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-06-09,406190
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-06-16,412010
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-06-23,436000
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-06-30,448556
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-07-07,446000
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-07-14,441500
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-07-21,455265
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-07-28,458045
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-08-04,444007
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-08-11,438150
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-08-18,431012
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-08-25,437511
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-09-01,430514
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-09-08,427001
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2006-09-15,420603
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2007-06-08,429174
A5,Lending to euro area credit institutions related to monetary policy operations denominated in euro,2007-06-15,432004
